dataset,comparison,LPIPS
places_365_train,repaint,0.639278
places_365_train,repaint,0.021695
places_365_train,repaint,0.481931
places_365_train,repaint,0.304926
places_365_train,repaint,0.031059
places_365_train,repaint,0.665550
places_365_train,repaint,0.318126
places_365_train,repaint,0.018080
places_365_train,repaint,0.021358
places_365_train,repaint,0.678976
places_365_train,repaint,0.345956
places_365_train,repaint,0.011256
places_365_train,repaint,0.562047
places_365_train,repaint,0.250418
places_365_train,repaint,0.665461
places_365_train,repaint,0.588049
places_365_train,repaint,0.627988
places_365_train,repaint,0.032994
places_365_train,repaint,0.588847
places_365_train,repaint,0.027163
places_365_train,repaint,0.371526
places_365_train,repaint,0.028723
places_365_train,repaint,0.032430
places_365_train,repaint,0.450832
places_365_train,repaint,0.715867
places_365_train,repaint,0.304733
places_365_train,repaint,0.298699
places_365_train,repaint,0.388191
places_365_train,repaint,0.464179
places_365_train,repaint,0.662907
places_365_train,repaint,0.540914
places_365_train,repaint,0.028588
places_365_train,repaint,0.670788
places_365_train,repaint,0.750310
places_365_train,repaint,0.294557
places_365_train,repaint,0.724124
places_365_train,repaint,0.492483
places_365_train,repaint,0.657106
places_365_train,repaint,0.758490
places_365_train,repaint,0.704511
places_365_train,repaint,0.337719
places_365_train,repaint,0.384215
places_365_train,repaint,0.237359
places_365_train,repaint,0.686125
places_365_train,repaint,0.296644
places_365_train,repaint,0.704325
places_365_train,repaint,0.030760
places_365_train,repaint,0.033582
places_365_train,repaint,0.302413
places_365_train,repaint,0.394732
places_365_train,repaint,0.040806
places_365_train,repaint,0.435792
places_365_train,repaint,0.593285
places_365_train,repaint,0.440869
places_365_train,repaint,0.381733
places_365_train,repaint,0.640622
places_365_train,repaint,0.382190
places_365_train,repaint,0.294844
places_365_train,repaint,0.670897
places_365_train,repaint,0.693105
places_365_train,repaint,0.623095
places_365_train,repaint,0.694393
places_365_train,repaint,0.635933
places_365_train,repaint,0.030094
places_365_train,repaint,0.368724
places_365_train,repaint,0.658591
places_365_train,repaint,0.487388
places_365_train,repaint,0.027804
places_365_train,repaint,0.320054
places_365_train,repaint,0.333609
places_365_train,repaint,0.392321
places_365_train,repaint,0.628513
places_365_train,repaint,0.425389
places_365_train,repaint,0.026811
places_365_train,repaint,0.670054
places_365_train,repaint,0.641391
places_365_train,repaint,0.034796
places_365_train,repaint,0.629418
places_365_train,repaint,0.017788
places_365_train,repaint,0.319241
places_365_train,repaint,0.319917
places_365_train,repaint,0.702790
places_365_train,repaint,0.335937
places_365_train,repaint,0.658557
places_365_train,repaint,0.869873
places_365_train,rpip,0.613103
places_365_train,rpip,0.269252
places_365_train,rpip,0.532561
places_365_train,rpip,0.641841
places_365_train,rpip,0.574459
places_365_train,rpip,0.682473
places_365_train,rpip,0.672609
places_365_train,rpip,0.041345
places_365_train,rpip,0.262343
places_365_train,rpip,0.029782
places_365_train,rpip,0.030296
places_365_train,rpip,0.253747
places_365_train,rpip,0.244877
places_365_train,rpip,0.019523
places_365_train,rpip,0.279751
places_365_train,rpip,0.317553
places_365_train,rpip,0.023603
places_365_train,rpip,0.188313
places_365_train,rpip,0.707991
places_365_train,rpip,0.570023
places_365_train,rpip,0.232104
places_365_train,rpip,0.624080
places_365_train,rpip,0.588698
places_365_train,rpip,0.273353
places_365_train,rpip,0.476274
places_365_train,rpip,0.026138
places_365_train,rpip,0.599770
places_365_train,rpip,0.714199
places_365_train,rpip,0.342938
places_365_train,rpip,0.276404
places_365_train,rpip,0.653589
places_365_train,rpip,0.602531
places_365_train,rpip,0.026202
places_365_train,rpip,0.279224
places_365_train,rpip,0.007286
places_365_train,rpip,0.023468
places_365_train,rpip,0.024747
places_365_train,rpip,0.017867
places_365_train,rpip,0.030322
places_365_train,rpip,0.317589
places_365_train,rpip,0.264973
places_365_train,rpip,0.670625
places_365_train,rpip,0.257886
places_365_train,rpip,0.014189
places_365_train,rpip,0.025958
places_365_train,rpip,0.016936
places_365_train,rpip,0.541514
places_365_train,rpip,0.293633
places_365_train,rpip,0.289048
places_365_train,rpip,0.559960
places_365_train,rpip,0.379694
places_365_train,rpip,0.016128
places_365_train,rpip,0.283731
places_365_train,rpip,0.222549
places_365_train,rpip,0.491623
places_365_train,rpip,0.018948
places_365_train,rpip,0.022050
places_365_train,rpip,0.278650
places_365_train,rpip,0.791737
places_365_train,rpip,0.716683
places_365_train,rpip,0.709439
places_365_train,rpip,0.480458
places_365_train,rpip,0.192625
places_365_train,rpip,0.326341
places_365_train,rpip,0.027836
places_365_train,rpip,0.368106
places_365_train,rpip,0.293180
places_365_train,rpip,0.013576
places_365_train,rpip,0.579450
places_365_train,rpip,0.612316
places_365_train,rpip,0.285445
places_365_train,rpip,0.588895
places_365_train,rpip,0.753585
places_365_train,rpip,0.311153
places_365_train,rpip,0.019655
places_365_train,rpip,0.021686
places_365_train,rpip,0.346461
places_365_train,rpip,0.031167
places_365_train,rpip,0.660833
places_365_train,rpip,0.626146
places_365_train,rpip,0.025209
places_365_train,rpip,0.159516
places_365_train,rpip,0.321388
places_365_train,rpip,0.286648
places_365_train,rpip,0.691905
places_365_train,rpip,0.277656
places_365_train,rpip,0.469350
places_365_train,rpip,0.296373
places_365_train,rpip,0.023200
places_365_train,rpip,0.280466
places_365_train,rpip,0.022079
places_365_train,rpip,0.027843
places_365_train,rpip,0.659325
places_365_train,rpip,0.747412
places_365_train,rpip,0.021123
places_365_train,rpip,0.035124
places_365_train,rpip,0.271173
places_365_train,rpip,0.337708
places_365_train,rpip,0.508404
places_365_train,rpip,0.636899
places_365_train,rpip,0.013414
places_365_train,rpip,0.271713
places_365_train,rpip,0.315135
places_365_train,rpip,0.315272
places_365_train,rpip,0.723428
places_365_train,rpip,0.326995
places_365_train,rpip,0.470930
places_365_train,rpip,0.030920
places_365_train,rpip,0.019001
places_365_train,rpip,0.028056
places_365_train,rpip,0.012822
places_365_train,rpip,0.378154
places_365_train,rpip,0.029014
places_365_train,rpip,0.284102
places_365_train,rpip,0.685305
places_365_train,rpip,0.014941
places_365_train,rpip,0.339759
places_365_train,rpip,0.311334
places_365_train,rpip,0.285548
places_365_train,rpip,0.597214
places_365_train,rpip,0.336396
places_365_train,rpip,0.081082
places_365_train,rpip,0.545485
places_365_train,rpip,0.043536
places_365_train,rpip,0.464231
places_365_train,rpip,0.015851
places_365_train,rpip,0.023146
places_365_train,rpip,0.546088
places_365_train,rpip,0.291729
places_365_train,rpip,0.368274
places_365_train,rpip,0.336648
places_365_train,rpip,0.018975
places_365_train,rpip,0.519096
places_365_train,rpip,0.034099
places_365_train,rpip,0.337907
places_365_train,rpip,0.653410
places_365_train,rpip,0.600009
places_365_train,rpip,0.030621
places_365_train,rpip,0.031981
places_365_train,rpip,0.209733
places_365_train,rpip,0.328459
places_365_train,rpip,0.205380
places_365_train,rpip,0.029237
places_365_train,rpip,0.164146
places_365_train,rpip,0.025704
places_365_train,rpip,0.029343
places_365_train,rpip,0.661330
places_365_train,rpip,0.302014
places_365_train,rpip,0.578182
places_365_train,rpip,0.024469
places_365_train,rpip,0.703099
places_365_train,rpip,0.630049
places_365_train,rpip,0.242152
places_365_train,rpip,0.612893
places_365_train,rpip,0.598057
places_365_train,rpip,0.618583
places_365_train,rpip,0.189395
places_365_train,rpip,0.327930
places_365_train,rpip,0.715425
places_365_train,rpip,0.599209
places_365_train,rpip,0.533565
places_365_train,rpip,0.355932
places_365_train,rpip,0.631671
places_365_train,rpip,0.191790
places_365_train,rpip,0.418090
places_365_train,rpip,0.447838
places_365_train,rpip,0.012102
places_365_train,rpip,0.488410
places_365_train,rpip,0.195824
places_365_train,rpip,0.532413
places_365_train,rpip,0.358566
places_365_train,rpip,0.583958
places_365_train,rpip,0.261291
places_365_train,rpip,0.486591
places_365_train,rpip,0.605896
places_365_train,rpip,0.672100
places_365_train,rpip,0.118954
places_365_train,rpip,0.630537
places_365_train,rpip,0.294050
places_365_train,rpip,0.593218
places_365_train,rpip,0.692714
places_365_train,rpip,0.710202
places_365_train,rpip,0.025698
places_365_train,rpip,0.630003
places_365_train,rpip,0.642956
places_365_train,rpip,0.020244
places_365_train,rpip,0.636921
places_365_train,rpip,0.313516
places_365_train,rpip,0.008372
places_365_train,rpip,0.019645
places_365_train,rpip,0.523941
places_365_train,rpip,0.030770
places_365_train,rpip,0.418574
places_365_train,rpip,0.027076
places_365_train,rpip,0.023653
places_365_train,rpip,0.313483
places_365_train,rpip,0.657298
places_365_train,rpip,0.715008
places_365_train,rpip,0.031812
places_365_train,rpip,0.022527
places_365_train,rpip,0.342493
places_365_train,rpip,0.244956
places_365_train,rpip,0.023752
places_365_train,rpip,0.031633
places_365_train,rpip,0.382528
places_365_train,rpip,0.009339
places_365_train,rpip,0.310219
places_365_train,rpip,0.280505
places_365_train,rpip,0.005736
places_365_train,rpip,0.512163
places_365_train,rpip,0.680966
places_365_train,rpip,0.322123
places_365_train,rpip,0.650744
places_365_train,rpip,0.206097
places_365_train,rpip,0.308932
places_365_train,rpip,0.011420
places_365_train,rpip,0.468821
places_365_train,rpip,0.680904
places_365_train,rpip,0.757929
places_365_train,rpip,0.030035
places_365_train,rpip,0.249555
places_365_train,rpip,0.279612
places_365_train,rpip,0.018100
places_365_train,rpip,0.555518
places_365_train,rpip,0.013844
places_365_train,rpip,0.630065
places_365_train,rpip,0.013645
places_365_train,rpip,0.329714
places_365_train,rpip,0.025545
places_365_train,rpip,0.433639
places_365_train,rpip,0.645402
places_365_train,rpip,0.554763
places_365_train,rpip,0.013924
places_365_train,rpip,0.574447
places_365_train,rpip,0.041828
places_365_train,rpip,0.219307
places_365_train,rpip,0.318972
places_365_train,rpip,0.688658
places_365_train,rpip,0.213945
places_365_train,rpip,0.017638
places_365_train,rpip,0.664910
places_365_train,rpip,0.620045
places_365_train,rpip,0.317666
places_365_train,rpip,0.308649
places_365_train,rpip,0.026262
places_365_train,rpip,0.549250
places_365_train,rpip,0.702689
places_365_train,rpip,0.420058
places_365_train,rpip,0.657215
places_365_train,rpip,0.296785
places_365_train,rpip,0.705968
places_365_train,rpip,0.003194
places_365_train,rpip,0.016356
places_365_train,rpip,0.710882
places_365_train,rpip,0.260534
places_365_train,rpip,0.701987
places_365_train,rpip,0.014262
places_365_train,rpip,0.618312
places_365_train,rpip,0.602357
places_365_train,rpip,0.018788
places_365_train,rpip,0.351476
places_365_train,rpip,0.656633
places_365_train,rpip,0.248046
places_365_train,rpip,0.036238
places_365_train,rpip,0.575921
places_365_train,rpip,0.698657
places_365_train,rpip,0.017633
places_365_train,rpip,0.628285
places_365_train,rpip,0.612205
places_365_train,rpip,0.301088
places_365_train,rpip,0.386651
places_365_train,rpip,0.356748
places_365_train,rpip,0.015615
places_365_train,rpip,0.642325
places_365_train,rpip,0.269593
places_365_train,rpip,0.009669
places_365_train,rpip,0.577567
places_365_train,rpip,0.431139
places_365_train,rpip,0.242201
places_365_train,rpip,0.280872
places_365_train,rpip,0.350708
places_365_train,rpip,0.647574
places_365_train,rpip,0.692519
places_365_train,rpip,0.245976
places_365_train,rpip,0.617140
places_365_train,rpip,0.327961
places_365_train,rpip,0.662056
places_365_train,rpip,0.597442
places_365_train,rpip,0.619157
places_365_train,rpip,0.019741
places_365_train,rpip,0.010197
places_365_train,rpip,0.702552
places_365_train,rpip,0.269149
places_365_train,rpip,0.235297
places_365_train,rpip,0.731809
places_365_train,rpip,0.269916
places_365_train,rpip,0.286148
places_365_train,rpip,0.262500
places_365_train,rpip,0.335633
places_365_train,rpip,0.602201
places_365_train,rpip,0.023719
places_365_train,rpip,0.363446
places_365_train,rpip,0.324373
places_365_train,rpip,0.598875
places_365_train,rpip,0.720380
places_365_train,rpip,0.349255
places_365_train,rpip,0.597034
places_365_train,rpip,0.405121
places_365_train,rpip,0.639712
places_365_train,rpip,0.731876
places_365_train,rpip,0.328364
places_365_train,rpip,0.036973
places_365_train,rpip,0.217835
places_365_train,rpip,0.706588
places_365_train,rpip,0.232809
